x,y
93175,106169
93185,106289
93195,106169
93205,106289
93215,106109
93225,106229
93235,106169
93245,106169
93255,106468
93265,106169
93275,106468
93285,106289
93295,106349
93305,106289
93315,106349
93325,106169
93335,106349
93345,106229
93355,106289
93365,106349
93375,106468
93385,106588
93395,106468
93405,106289
93415,106349
93425,106588
93435,106408
93445,106468
93455,106588
93465,106349
93475,106767
93485,106588
93495,106648
93505,106588
93515,106708
93525,106588
93535,106588
93545,106708
93555,106767
93565,106648
93575,106767
93585,106767
93595,106767
93605,106588
93615,106767
93625,106708
93635,106767
93645,106708
93655,106648
93665,106648
93675,106588
93685,106887
93695,106827
93705,106887
93715,106648
93725,106827
93735,106887
93745,106887
93755,106767
93765,106887
93775,106767
93785,106947
93795,107067
93805,106767
93815,106887
93825,107067
93835,106947
93845,106947
93855,106947
93865,106947
93875,107067
93885,107186
93895,107067
93905,107007
93915,106588
93925,106827
93935,106947
93945,107126
93955,107186
93965,107067
93975,107007
93985,106947
93995,107186
94005,107067
94015,107186
94025,107007
94035,107067
94045,107246
94055,106947
94065,107126
94075,107067
94085,107366
94095,107186
94105,107366
94115,107126
94125,107067
94135,107186
94145,107246
94155,107186
94165,107485
94175,107186
94185,107186
94195,107186
94205,107306
94215,107186
94225,107126
94235,107067
94245,107306
94255,107366
94265,107366
94275,107426
94285,107126
94295,107246
94305,107366
94315,107306
94325,107366
94335,107186
94345,107366
94355,107366
94365,107426
94375,107366
94385,107366
94395,107426
94405,107426
94415,107545
94425,107485
94435,107186
94445,107366
94455,107366
94465,107665
94475,107605
94485,107426
94495,107665
94505,107605
94515,107366
94525,107545
94535,107485
94545,107545
94555,107785
94565,107605
94575,107725
94585,107485
94595,107485
94605,107605
94615,107485
94625,107545
94635,107605
94645,107725
94655,107844
94665,107725
94675,107785
94685,107665
94695,107545
94705,107785
94715,107665
94725,107665
94735,107725
94745,107605
94755,107725
94765,107725
94775,107785
94785,107725
94795,107485
94805,107545
94815,107844
94825,107785
94835,107605
94845,107605
94855,107605
94865,107844
94875,107904
94885,107725
94895,107844
94905,107904
94915,107785
94925,107964
94935,108084
94945,107725
94955,107904
94965,107964
94975,107844
94985,108024
94995,107904
95005,107844
95015,107964
95025,107904
95035,107904
95045,107964
95055,107785
95065,107964
95075,108084
95085,107844
95095,107964
95105,107904
95115,108024
95125,107904
95135,107904
95145,108204
95155,107904
95165,108024
95175,107844
95185,107964
95195,107904
95205,107904
95215,108144
95225,108144
95235,108204
95245,108084
95255,108084
95265,108024
95275,108024
95285,107964
95295,108024
95305,108204
95315,107964
95325,108323
95335,108024
95345,107904
95355,108144
95365,108263
95375,108204
95385,108144
95395,108144
95405,108263
95415,108323
95425,108383
95435,108383
95445,108263
95455,108144
95465,108263
95475,108263
95485,108084
95495,108204
95505,108024
95515,108383
95525,107844
95535,108323
95545,108204
95555,108263
95565,108204
95575,108204
95585,108144
95595,108383
95605,108443
95615,108263
95625,108383
95635,108443
95645,108263
95655,108383
95665,108443
95675,108383
95685,108323
95695,108323
95705,108323
95715,108383
95725,108503
95735,108443
95745,108443
95755,108383
95765,108563
95775,108383
95785,108323
95795,108263
95805,108563
95815,108443
95825,108443
95835,108263
95845,108263
95855,108622
95865,108144
95875,108443
95885,108383
95895,108503
95905,108323
95915,108503
95925,108622
95935,108503
95945,108443
95955,108503
95965,108503
95975,108503
95985,108682
95995,108563
96005,108802
96015,108622
96025,108742
96035,108742
96045,108503
96055,108443
96065,108563
96075,108383
96085,108563
96095,108742
96105,108563
96115,108443
96125,108443
96135,108443
96145,108323
96155,108922
96165,108742
96175,108742
96185,108503
96195,108622
96205,108443
96215,108622
96225,108622
96235,108742
96245,108802
96255,108742
96265,108742
96275,108682
96285,108862
96295,108742
96305,108563
96315,108682
96325,108742
96335,108742
96345,108862
96355,108802
96365,108622
96375,108802
96385,108622
96395,108862
96405,108862
96415,108742
96425,108742
96435,108622
96445,108742
96455,108862
96465,108563
96475,108682
96485,108682
96495,108802
96505,108802
96515,108922
96525,109041
96535,108862
96545,108922
96555,108862
96565,108922
96575,108922
96585,108742
96595,109041
96605,108922
96615,108981
96625,108922
96635,109041
96645,108682
96655,108922
96665,108922
96675,109161
96685,109101
96695,108981
96705,108802
96715,108802
96725,108862
96735,109041
96745,109161
96755,108862
96765,108922
96775,108862
96785,108981
96795,108981
96805,109101
96815,108981
96825,108922
96835,108922
96845,109041
96855,108922
96865,109041
96875,109161
96885,108981
96895,109161
96905,109101
96915,108862
96925,108862
96935,109041
96945,109101
96955,109161
96965,109041
96975,109041
96985,109041
96995,109101
97005,109101
97015,108981
97025,108862
97035,109161
97045,109041
97055,109161
97065,109041
97075,109161
97085,108981
97095,109161
97105,109281
97115,109281
97125,109041
97135,109281
97145,109101
97155,109101
97165,109161
97175,109281
97185,109221
97195,109281
97205,109101
97215,109281
97225,109101
97235,109281
97245,109340
97255,109101
97265,109161
97275,109101
97285,109281
97295,109340
97305,109221
97315,109400
97325,109400
97335,109161
97345,109041
97355,109281
97365,109161
97375,109161
97385,109281
97395,109221
97405,109340
97415,109340
97425,109101
97435,109221
97445,109221
97455,109221
97465,109281
97475,109460
97485,109221
97495,109281
97505,109340
97515,109460
97525,109281
97535,109221
97545,109221
97555,109221
97565,109400
97575,109400
97585,109400
97595,109640
97605,109221
97615,109460
97625,109460
97635,109340
97645,109460
97655,109460
97665,109281
97675,109699
97685,109460
97695,109520
97705,109460
97715,109460
97725,109340
97735,109400
97745,109281
97755,109340
97765,109580
97775,109640
97785,109640
97795,109400
97805,109699
97815,109580
97825,109460
97835,109460
97845,109640
97855,109400
97865,109699
97875,109580
97885,109281
97895,109699
97905,109460
97915,109520
97925,109221
97935,109759
97945,109520
97955,109520
97965,109640
97975,109580
97985,109580
97995,109699
98005,109460
98015,109699
98025,109640
98035,109699
98045,109580
98055,109221
98065,109520
98075,109281
98085,109340
98095,109520
98105,109640
98115,109520
98125,109879
98135,109580
98145,109699
98155,109640
98165,109340
98175,109580
98185,109640
98195,109580
98205,109640
98215,109699
98225,109640
98235,109580
98245,109759
98255,109759
98265,109640
98275,109759
98285,109699
98295,109580
98305,109819
98315,109699
98325,109879
98335,109640
98345,109699
98355,109939
98365,109640
98375,109939
98385,109759
98395,109640
98405,109640
98415,109640
98425,109879
98435,109699
98445,109580
98455,109699
98465,109699
98475,109520
98485,109879
98495,109819
98505,109819
98515,109699
98525,109879
98535,109879
98545,109699
98555,109819
98565,109999
98575,109699
98585,109819
98595,109879
98605,109699
98615,109999
98625,109879
98635,109819
98645,109879
98655,109759
98665,109699
98675,109939
98685,109819
98695,109759
98705,109879
98715,109879
98725,109879
98735,109939
98745,109819
98755,109939
98765,109819
98775,109759
98785,109699
98795,109759
98805,109699
98815,109819
98825,109879
98835,109819
98845,109939
98855,109939
98865,110418
98875,109999
98885,109939
98895,109879
98905,109879
98915,109879
98925,109939
98935,110059
98945,110238
98955,110059
98965,109939
98975,109879
98985,109759
98995,109819
99005,109939
99015,110178
99025,109939
99035,110178
99045,109939
99055,109999
99065,110059
99075,110118
99085,109999
99095,109939
99105,110238
99115,109999
99125,109939
99135,109939
99145,109819
99155,110118
99165,109939
99175,109879
99185,110118
99195,110298
99205,110059
99215,109939
99225,109879
99235,110238
99245,110059
99255,110118
99265,109640
99275,110059
99285,110118
99295,110118
99305,109879
99315,110059
99325,109819
99335,110178
99345,110178
99355,110238
99365,109879
99375,110238
99385,110178
99395,110059
99405,110118
99415,109999
99425,110059
99435,110118
99445,110118
99455,110059
99465,109939
99475,109879
99485,109999
99495,110238
99505,110358
99515,109999
99525,110178
99535,109939
99545,110059
99555,110178
99565,110118
99575,110178
99585,110118
99595,110118
99605,109999
99615,109999
99625,110118
99635,110178
99645,110238
99655,110298
99665,110118
99675,110178
99685,110118
99695,110178
99705,110059
99715,110178
99725,110059
99735,109999
99745,110059
99755,110118
99765,110238
99775,110059
99785,110059
99795,110059
99805,110118
99815,110059
99825,110059
99835,110118
99845,110178
99855,110298
99865,110238
99875,109999
99885,110178
99895,109999
99905,110418
99915,110118
99925,110358
99935,110298
99945,110178
99955,110238
99965,110298
99975,110477
99985,110238
99995,110358
100005,110298
100015,110358
100025,109879
100035,110358
100045,110477
100055,110238
100065,110358
100075,110238
100085,110418
100095,110298
100105,110178
100115,110238
100125,110358
100135,110418
100145,110118
100155,110358
100165,110477
100175,110358
100185,110358
100195,110358
100205,110358
100215,110298
100225,110418
100235,110358
100245,110418
100255,110059
100265,110358
100275,110118
100285,110238
100295,110238
100305,110238
100315,110418
100325,110418
100335,110238
100345,110597
100355,110298
100365,110418
100375,110298
100385,110537
100395,110178
100405,110358
100415,110238
100425,110537
100435,110298
100445,110298
100455,110477
100465,110178
100475,110537
100485,110298
100495,110418
100505,110298
100515,110358
100525,110238
100535,110358
100545,110537
100555,110298
100565,110418
100575,110477
100585,110418
100595,110537
100605,110298
100615,110418
100625,110358
100635,110298
100645,110537
100655,110477
100665,110238
100675,110298
100685,110298
100695,110358
100705,110657
100715,110477
100725,110298
100735,110118
100745,110358
100755,110418
100765,110358
100775,110298
100785,110418
100795,110657
100805,110717
100815,110358
100825,110477
100835,110477
100845,110477
100855,110298
100865,110537
100875,110657
100885,110358
100895,110477
100905,110657
100915,110777
100925,110477
100935,110358
100945,110477
100955,110418
100965,110358
100975,110777
100985,110537
100995,110418
101005,110537
101015,110537
101025,110358
101035,110418
101045,110418
101055,110477
101065,110836
101075,110537
101085,110298
101095,110597
101105,110657
101115,110597
101125,110537
101135,110477
101145,110537
101155,110597
101165,110418
101175,110537
101185,110537
101195,110477
101205,110298
101215,110477
101225,110657
101235,110597
101245,110537
101255,110657
101265,110597
101275,110477
101285,110836
101295,110777
101305,110717
101315,110537
101325,110477
101335,110418
101345,110657
101355,110717
101365,110657
101375,110597
101385,110537
101395,110777
101405,110657
101415,110657
101425,110537
101435,110597
101445,110657
101455,110777
101465,110537
101475,110777
101485,110418
101495,110657
101505,110717
101515,110537
101525,110777
101535,110717
101545,110717
101555,110657
101565,110418
101575,110418
101585,110597
101595,110418
101605,110537
101615,110537
101625,110836
101635,110717
101645,110717
101655,110836
101665,111016
101675,110777
101685,110657
101695,110836
101705,110537
101715,110537
101725,110477
101735,110777
101745,110597
101755,110956
101765,110537
101775,110597
101785,110597
101795,110717
101805,110717
101815,110597
101825,110777
101835,110777
101845,110717
101855,110836
101865,110777
101875,110657
101885,110657
101895,111076
101905,110537
101915,110896
101925,110657
101935,110836
101945,110657
101955,111016
101965,110896
101975,110777
101985,110418
101995,110896
102005,110896
102015,110597
102025,110777
102035,110896
102045,110836
102055,110717
102065,110477
102075,110717
102085,110657
102095,110717
102105,111016
102115,110597
102125,110836
102135,110597
102145,110717
102155,110537
102165,110777
102175,110896
102185,110657
102195,110717
102205,110836
102215,110896
102225,111016
102235,110836
102245,110717
102255,110836
102265,110717
102275,110777
102285,110956
102295,110956
102305,110717
102315,110836
102325,111016
102335,110836
102345,111076
102355,110717
102365,110777
102375,110836
102385,110597
102395,110717
102405,110836
102415,110477
102425,110956
102435,110777
102445,111016
102455,110896
102465,110836
102475,110657
102485,110956
102495,110896
102505,110836
102515,111016
102525,110717
102535,111016
102545,110777
102555,110956
102565,110896
102575,110717
102585,111076
102595,111076
102605,110777
102615,110836
102625,110717
102635,111076
102645,111076
102655,110717
102665,110896
102675,111016
102685,110956
102695,111016
102705,110717
102715,111016
102725,111016
102735,111076
102745,110597
102755,110956
102765,110777
102775,110896
102785,111016
102795,110717
102805,111016
102815,110896
102825,111315
102835,110956
102845,110777
102855,110836
102865,111076
102875,110896
102885,111136
102895,111016
102905,110836
102915,110896
102925,110777
102935,110956
102945,111016
102955,110956
102965,111016
102975,110956
102985,110896
102995,111076
103005,110836
103015,110836
103025,110956
103035,110777
103045,111136
103055,110717
103065,110956
103075,110956
103085,110777
103095,110896
103105,111076
103115,111076
103125,110777
103135,111195
103145,111076
103155,110896
103165,110956
103175,111016
103185,110777
103195,110717
103205,111016
103215,110956
103225,111076
103235,110896
103245,111136
103255,110956
103265,111136
103275,110896
103285,111255
103295,111016
103305,111016
103315,110717
103325,110836
103335,111195
103345,110956
103355,110956
103365,110896
103375,111255
103385,111195
103395,111315
103405,110896
103415,110956
103425,110956
103435,111195
103445,111136
103455,111255
103465,111136
103475,111136
103485,111375
103495,110956
103505,111136
103515,110896
103525,111315
103535,110956
103545,111076
103555,111016
103565,111016
103575,110836
103585,111136
103595,111136
103605,111255
103615,111136
103625,111315
103635,111076
103645,111076
103655,110956
103665,111136
103675,111076
103685,111076
103695,111195
103705,111076
103715,111195
103725,111195
103735,111195
103745,111315
103755,111076
103765,111315
103775,111016
103785,111016
103795,110896
103805,111136
103815,111136
103825,111195
103835,111076
103845,111195
103855,111315
103865,110956
103875,110956
103885,111255
103895,111076
103905,111195
103915,110956
103925,111375
103935,111375
103945,111195
103955,111195
103965,111255
103975,111136
103985,110956
103995,111016
104005,111076
104015,111195
104025,111255
104035,111255
104045,111136
104055,111195
104065,111076
104075,111195
104085,111255
104095,111136
104105,111495
104115,111435
104125,111315
104135,111195
104145,111195
104155,111136
104165,111076
104175,111136
104185,111255
104195,111195
104205,111136
104215,111076
104225,111195
104235,111136
104245,111195
104255,111375
104265,111375
104275,111375
104285,111136
104295,111136
104305,111315
104315,111255
104325,111195
104335,111315
104345,111375
104355,111255
104365,111435
104375,111315
104385,111195
104395,111136
104405,111255
104415,111195
104425,111315
104435,111255
104445,111315
104455,111315
104465,111195
104475,111375
104485,111076
104495,111315
104505,111375
104515,111375
104525,111315
104535,111255
104545,111315
104555,111255
104565,111435
104575,111495
104585,111315
104595,111195
104605,111495
104615,111255
104625,111435
104635,111195
104645,111195
104655,111136
104665,111255
104675,111375
104685,111136
104695,111195
104705,111315
104715,111315
104725,111136
104735,111495
104745,111255
104755,111375
104765,111076
104775,111315
104785,111195
104795,111315
104805,111614
104815,111255
104825,111435
104835,111375
104845,111375
104855,111375
104865,111136
104875,111255
104885,111315
104895,111315
104905,111375
104915,111195
104925,111435
104935,111255
104945,111255
104955,111255
104965,111555
104975,111435
104985,111375
104995,111195
105005,111255
105015,111136
105025,111315
105035,111076
105045,111315
105055,111495
105065,111315
105075,111375
105085,111315
105095,111195
105105,111136
105115,111495
105125,111435
105135,111195
105145,111435
105155,111435
105165,111315
105175,111555
105185,111375
105195,111315
105205,111375
105215,111195
105225,111255
105235,111136
105245,111614
105255,111315
105265,111555
105275,111375
105285,111435
105295,111435
105305,111555
105315,111076
105325,111255
105335,111315
105345,111315
105355,111255
105365,111315
105375,111435
105385,111614
105395,111435
105405,111495
105415,111555
105425,111255
105435,111255
105445,111255
105455,111435
105465,111375
105475,111255
105485,111255
105495,111315
105505,111315
105515,111495
105525,111375
105535,111375
105545,111495
105555,111435
105565,111614
105575,111195
105585,111375
105595,111495
105605,111315
105615,111495
105625,111435
105635,111435
105645,111255
105655,111375
105665,111435
105675,111375
105685,111255
105695,111495
105705,111375
105715,111375
105725,111315
105735,111255
105745,111495
105755,111435
105765,111315
105775,111255
105785,111315
105795,111495
105805,111495
105815,111375
105825,111614
105835,111435
105845,111195
105855,111255
105865,111614
105875,111674
105885,111435
105895,111255
105905,111435
105915,111375
105925,111375
105935,111435
105945,111435
105955,111375
105965,111674
105975,111435
105985,111255
105995,111375
106005,111614
106015,111435
106025,111435
106035,111435
106045,111375
106055,111435
106065,111315
106075,111435
106085,111435
106095,111435
106105,111555
106115,111495
106125,111315
106135,111614
106145,111375
106155,111255
106165,111255
106175,111435
106185,111315
106195,111375
106205,111375
106215,111495
106225,111255
106235,111435
106245,111495
106255,111255
106265,111375
106275,111435
106285,111255
106295,111255
106305,111255
106315,111435
106325,111555
106335,111495
106345,111495
106355,111375
106365,111674
106375,111495
106385,111555
106395,111435
106405,111435
106415,111375
106425,111435
106435,111435
106445,111674
106455,111435
106465,111375
106475,111375
106485,111495
106495,111555
106505,111255
106515,111734
106525,111435
106535,111435
106545,111495
106555,111614
106565,111555
106575,111495
106585,111435
106595,111555
106605,111435
106615,111495
106625,111375
106635,111614
106645,111495
106655,111555
106665,111435
106675,111195
106685,111614
106695,111614
106705,111734
106715,111495
106725,111674
106735,111315
106745,111734
106755,111555
106765,111435
106775,111674
106785,111614
106795,111614
106805,111315
106815,111614
106825,111435
106835,111794
106845,111555
106855,111555
106865,111614
106875,111614
106885,111435
106895,111555
106905,111315
106915,111495
106925,111435
106935,111495
106945,111555
106955,111435
106965,111315
106975,111435
106985,111674
106995,111555
107005,111435
107015,111435
107025,111555
107035,111435
107045,111495
107055,111435
107065,111435
107075,111555
107085,111555
107095,111734
107105,111495
107115,111794
107125,111614
107135,111495
107145,111315
107155,111555
107165,111555
107175,111734
107185,111614
107195,111555
107205,111495
107215,111435
107225,111495
107235,111674
107245,111495
107255,111674
107265,111734
107275,111435
107285,111614
107295,111674
107305,111614
107315,111614
107325,111614
107335,111614
107345,111614
107355,111555
107365,111614
107375,111495
107385,111555
107395,111734
107405,111495
107415,111555
107425,111794
107435,111674
107445,111435
107455,111555
107465,111495
107475,111435
107485,111674
107495,111555
107505,111614
107515,111555
107525,111495
107535,111315
107545,111555
107555,111614
107565,111674
107575,111435
107585,111614
107595,111555
107605,111375
107615,111136
107625,111614
107635,111555
107645,111614
107655,111555
107665,111734
107675,111555
107685,111674
107695,111555
107705,111495
107715,111854
107725,111435
107735,111614
107745,111495
107755,111734
107765,111614
107775,111614
107785,111555
107795,111555
107805,111555
107815,111734
107825,111674
107835,111435
107845,111614
107855,111555
107865,111734
107875,111614
107885,111555
107895,111435
107905,111854
107915,111674
107925,111495
107935,111734
107945,111674
107955,111854
107965,111614
107975,111495
107985,111495
107995,111614
108005,111555
108015,111614
108025,111794
108035,111495
108045,111495
108055,111435
108065,111734
108075,111614
108085,111854
108095,111794
108105,112093
108115,111614
108125,111734
108135,111614
108145,111435
108155,111495
108165,111794
108175,111674
108185,111794
108195,111614
108205,111794
108215,111734
108225,111375
108235,111495
108245,111495
108255,111794
108265,111555
108275,111435
108285,111794
108295,111794
108305,111614
108315,111555
108325,111674
108335,111734
108345,111614
108355,111555
108365,111794
108375,111614
108385,111734
108395,111495
108405,111495
108415,111734
108425,111614
108435,112033
108445,111973
108455,111555
108465,111734
108475,111854
108485,111794
108495,111614
108505,111674
108515,111794
108525,111854
108535,111674
108545,111973
108555,111674
108565,111734
108575,111674
108585,111495
108595,111973
108605,111614
108615,111614
108625,111794
108635,111614
108645,111734
108655,111734
108665,111555
108675,111854
108685,111734
108695,111914
108705,111854
108715,111794
108725,111614
108735,111854
108745,111914
108755,111614
108765,111555
108775,111854
108785,111674
108795,111914
108805,111734
108815,111854
108825,111674
108835,111674
108845,111614
108855,111495
108865,111854
108875,111794
108885,111734
108895,111674
108905,111674
108915,111495
108925,111495
108935,111854
108945,111734
108955,111914
108965,111914
108975,111973
108985,111734
108995,111614
109005,111614
109015,111794
109025,111854
109035,111854
109045,111614
109055,111854
109065,111973
109075,111734
109085,111614
109095,111734
109105,111794
109115,111614
109125,111973
109135,111734
109145,111614
109155,111794
109165,111794
109175,111794
109185,111734
109195,111734
109205,111794
109215,111794
109225,111674
109235,111914
109245,111555
109255,111435
109265,111794
109275,111973
109285,111914
109295,111495
109305,111854
109315,111674
109325,111614
109335,112033
109345,112033
109355,111674
109365,111495
109375,111734
109385,111195
109395,111734
109405,111734
109415,111555
109425,111435
109435,111614
109445,111734
109455,111914
109465,111914
109475,111495
109485,111854
109495,111734
109505,112273
109515,111914
109525,111973
109535,111973
109545,111914
109555,111854
109565,111914
109575,111375
109585,111614
109595,111973
109605,111614
109615,111794
109625,112093
109635,111734
109645,111674
109655,111555
109665,111854
109675,111973
109685,112033
109695,111854
109705,111854
109715,111854
109725,111435
109735,111555
109745,111854
109755,111794
109765,112033
109775,111734
109785,111973
109795,111674
109805,111794
109815,111973
109825,111734
109835,111674
109845,111854
109855,111854
109865,112033
109875,112093
109885,111794
109895,111854
109905,111674
109915,111854
109925,111734
109935,111914
109945,111734
109955,111614
109965,111734
109975,112153
109985,112033
109995,111674
110005,112033
110015,112033
110025,111794
110035,112093
110045,111734
110055,111854
110065,111854
110075,111794
110085,111973
110095,112153
110105,111914
110115,111794
110125,111794
110135,111854
110145,111854
110155,111854
110165,111614
110175,112093
110185,111854
110195,111734
110205,112033
110215,111435
110225,111734
110235,112033
110245,111674
110255,111794
110265,111375
110275,111914
110285,111734
110295,111854
110305,111614
110315,111734
110325,111914
110335,112153
110345,111973
110355,111854
110365,111854
110375,111854
110385,111674
110395,111734
110405,112093
110415,111734
110425,111914
110435,111674
110445,112273
110455,112093
110465,111614
110475,111854
110485,111794
110495,111914
110505,111914
110515,112093
110525,111854
110535,111854
110545,112033
110555,112213
110565,112033
110575,111734
110585,112273
110595,111854
110605,112033
110615,111914
110625,111854
110635,112033
110645,111973
110655,112213
110665,111914
110675,111794
110685,111734
110695,111734
110705,112273
110715,111854
110725,111674
110735,111794
110745,111794
110755,111914
110765,111914
110775,111973
110785,112033
110795,111914
110805,111734
110815,111914
110825,112033
110835,111854
110845,112033
110855,111794
110865,111973
110875,111674
110885,111854
110895,112033
110905,111734
110915,111914
110925,111973
110935,111555
110945,112033
110955,111854
110965,111973
110975,112033
110985,111973
110995,111914
111005,112033
111015,111734
111025,112033
111035,112033
111045,111973
111055,111794
111065,111794
111075,112033
111085,111794
111095,111973
111105,111734
111115,112033
111125,111794
111135,111914
111145,111973
111155,111734
111165,111914
111175,111973
111185,112153
111195,112213
111205,111734
111215,111734
111225,111914
111235,112093
111245,112033
111255,111914
111265,111854
111275,111973
111285,112033
111295,111973
111305,111914
111315,112033
111325,112213
111335,112273
111345,111854
111355,112153
111365,111854
111375,111854
111385,112213
111395,112033
111405,112213
111415,111854
111425,112093
111435,111973
111445,111973
111455,111914
111465,112153
111475,112033
111485,112033
111495,111734
111505,111914
111515,111973
111525,111854
111535,111973
111545,111973
111555,112093
111565,112033
111575,111914
111585,112033
111595,111914
111605,112033
111615,111854
111625,111794
111635,112273
111645,111973
111655,111854
111665,112213
111675,112093
111685,111914
111695,112153
111705,111734
111715,112033
111725,111973
111735,111854
111745,112153
111755,112033
111765,112153
111775,111973
111785,111973
111795,111973
111805,112273
111815,112153
111825,112033
111835,111914
111845,112273
111855,112093
111865,111914
111875,112153
111885,111794
111895,111794
111905,111973
111915,112033
111925,112093
111935,112033
111945,111973
111955,111914
111965,111973
111975,112273
111985,111973
111995,112153
112005,112093
112015,111914
112025,111973
112035,112093
112045,112093
112055,112033
112065,111854
112075,111973
112085,111734
112095,112093
112105,111794
112115,112153
112125,112273
112135,112153
112145,111914
112155,112093
112165,111973
112175,111854
112185,112213
112195,111973
112205,111973
112215,111914
112225,111914
112235,112033
112245,112093
112255,111914
112265,112033
112275,111854
112285,112153
112295,111914
112305,111854
112315,112033
112325,112093
112335,112213
112345,112153
112355,112093
112365,111734
112375,112213
112385,111435
112395,51416
112405,23651
112415,19702
112425,19043
112435,18924
112445,18625
112455,18565
112465,18744
112475,18744
112485,18684
112495,18924
112505,18864
112515,18864
112525,18565
112535,18325
112545,18625
112555,18565
112565,18684
112575,18924
112585,18744
112595,18625
112605,18804
112615,18684
112625,18625
112635,18684
112645,18864
112655,18565
112665,18565
112675,18924
112685,18864
112695,18864
112705,18744
112715,18744
112725,18684
112735,18684
112745,18744
112755,18625
112765,18924
112775,18625
112785,18804
112795,18864
112805,18744
112815,18445
112825,18984
112835,18744
112845,18625
112855,18625
112865,18684
112875,18804
112885,18684
112895,18744
112905,18864
112915,18804
112925,18924
112935,18565
112945,18744
112955,18804
112965,18924
112975,18625
112985,18625
112995,18565
113005,18804
113015,18744
113025,18625
113035,18984
113045,18864
113055,18864
113065,18804
113075,18744
113085,18984
113095,19163
113105,18565
113115,18924
113125,18804
113135,18984
113145,18864
113155,18864
113165,18744
113175,18744
113185,18924
113195,18864
113205,18744
113215,18565
113225,18984
113235,18744
113245,18804
113255,18804
113265,18744
113275,18684
113285,18684
113295,18804
113305,18744
113315,18625
113325,18804
113335,18744
113345,18864
113355,18684
113365,18864
113375,18744
113385,18625
113395,18565
113405,18804
113415,18625
113425,18984
113435,18864
113445,18864
113455,18505
113465,18804
113475,18625
113485,18625
113495,18924
113505,18924
113515,18684
113525,18984
113535,18684
113545,18684
113555,18744
113565,18864
113575,18924
113585,18684
113595,18744
113605,18924
113615,18445
113625,18684
113635,18625
113645,18625
113655,18625
113665,18625
113675,18864
113685,19103
113695,18744
113705,18684
113715,18984
113725,18864
113735,18864
113745,18984
113755,18684
113765,18505
113775,18804
113785,18924
113795,18864
113805,18744
113815,18984
113825,18625
113835,18864
113845,18684
113855,18505
113865,18744
113875,18924
113885,18505
113895,18744
113905,19103
113915,18505
113925,18804
113935,18804
113945,18924
113955,18864
113965,18565
113975,18505
113985,18804
113995,18744
114005,19163
114015,18864
114025,18744
114035,18984
114045,18684
114055,18804
114065,18625
114075,18804
114085,18744
114095,18804
114105,19043
114115,18864
114125,18684
114135,18445
114145,18505
114155,18625
114165,18565
114175,18804
114185,18565
114195,18445
114205,18924
114215,18984
114225,18804
114235,18744
114245,18565
114255,18984
114265,18984
114275,18684
114285,18984
114295,18924
114305,18684
114315,18684
114325,19043
114335,18864
114345,18505
114355,18864
114365,18565
114375,18505
114385,18625
114395,18684
114405,18385
114415,18864
114425,18565
114435,18744
114445,18864
114455,18804
114465,18744
114475,18684
114485,18864
114495,18684
114505,18565
114515,18744
114525,18565
114535,18625
114545,18744
114555,18684
114565,18924
114575,18864
114585,18445
114595,18565
114605,18565
114615,18565
114625,18505
114635,18505
114645,18744
114655,18625
114665,19043
114675,18924
114685,18804
114695,18744
114705,18684
114715,19163
114725,18625
114735,19343
114745,18445
114755,18744
114765,18684
114775,18684
114785,18684
114795,18924
114805,18804
114815,18385
114825,18804
114835,18744
114845,18505
114855,18744
114865,18864
114875,18744
114885,18864
114895,18505
114905,18804
114915,18864
114925,18505
114935,18505
114945,18984
114955,18684
114965,18625
114975,18984
114985,18565
114995,18864
115005,18684
115015,18565
115025,18565
115035,18625
115045,18684
115055,18804
115065,18984
115075,18744
115085,18984
115095,18684
115105,18984
115115,18924
115125,18984
115135,18684
115145,18804
115155,18924
115165,18505
115175,18684
115185,18385
115195,18684
115205,18864
115215,18744
115225,18684
115235,18864
115245,18625
115255,18625
115265,18864
115275,18804
115285,18565
115295,18744
115305,19043
115315,18625
115325,18266
115335,18565
115345,18744
115355,18684
115365,18565
115375,18625
115385,18924
115395,18804
115405,18744
115415,18505
115425,18804
115435,18565
115445,18864
115455,18864
115465,18804
115475,18625
115485,18625
115495,18684
115505,18804
115515,18864
115525,18505
115535,18924
115545,18684
115555,18804
115565,18505
115575,18804
115585,18445
115595,19103
115605,18804
115615,18864
115625,18744
115635,18804
115645,18565
115655,18684
115665,18684
115675,18804
115685,18445
115695,18984
115705,18924
115715,18864
115725,18924
115735,18864
115745,18924
115755,18804
115765,18625
115775,18625
115785,18804
115795,18445
115805,18684
115815,18864
115825,18684
115835,18625
115845,18744
115855,18565
115865,18744
115875,18505
115885,18684
115895,18625
115905,18445
115915,18804
115925,18864
115935,18984
115945,18984
115955,18984
115965,18684
115975,18744
115985,18744
115995,18505
116005,18684
116015,18684
116025,18744
116035,18984
116045,18744
116055,18804
116065,18684
116075,18744
116085,18924
116095,18744
116105,18924
116115,18565
116125,18744
116135,18565
116145,19103
116155,18565
116165,18445
116175,18625
116185,18385
116195,18565
116205,18625
116215,18864
116225,18864
116235,18744
116245,18684
116255,18565
116265,18625
116275,18445
116285,18625
116295,18744
116305,18864
116315,19283
116325,18625
116335,18864
116345,18565
116355,18984
116365,18505
116375,18684
116385,18684
116395,18924
116405,18445
116415,18625
116425,18684
116435,18744
116445,18684
116455,18625
116465,18684
116475,18625
116485,18924
